lat lon depth(km) vs(km/s) vp(km/s) den(g/cm^2)
32.700000 -120.447200 2.000000 0.000000 5.901010 2.695774 
32.700000 -120.447200 3.000000 0.000000 6.047561 2.726938 
32.700000 -120.447200 4.000000 3.396900 6.195984 2.760082 
32.700000 -120.447200 5.000000 3.466900 6.340833 2.793991 
32.700000 -120.447200 6.000000 3.553000 6.480916 2.828269 
32.700000 -120.447200 7.000000 3.640200 6.614871 2.862419 
32.700000 -120.447200 8.000000 3.725300 6.738614 2.895157 
32.700000 -120.447200 9.000000 3.807600 6.849591 2.925487 
32.700000 -120.447200 10.000000 3.886300 6.945249 2.952359 
32.700000 -120.447200 11.000000 3.959000 7.025077 2.975298 
32.700000 -120.447200 12.000000 4.024200 7.089417 2.994122 
32.700000 -120.447200 13.000000 4.080400 7.139629 3.009020 
32.700000 -120.447200 14.000000 4.127300 7.177756 3.020453 
32.700000 -120.447200 15.000000 4.165100 7.205500 3.028838 
32.700000 -120.447200 16.000000 4.194600 7.225585 3.034942 
32.700000 -120.447200 17.000000 4.217000 7.239202 3.039096 
32.700000 -120.447200 18.000000 4.233300 7.247712 3.041699 
32.700000 -120.447200 19.000000 4.245100 7.252818 3.043263 
32.700000 -120.447200 20.000000 4.253100 7.255542 3.044098 
32.700000 -120.447200 21.000000 4.258100 7.256733 3.044464 
32.700000 -120.447200 22.000000 4.261100 7.256223 3.044307 
32.700000 -120.447200 23.000000 4.262700 7.254180 3.043681 
32.700000 -120.447200 24.000000 4.263400 7.251627 3.042898 
32.700000 -120.447200 25.000000 4.263100 7.248223 3.041855 
32.700000 -120.447200 26.000000 4.261900 7.244138 3.040605 
32.700000 -120.447200 27.000000 4.260400 7.239372 3.039148 
32.700000 -120.447200 28.000000 4.258400 7.234095 3.037537 
32.700000 -120.447200 29.000000 4.256000 7.228138 3.035720 
32.700000 -120.447200 30.000000 4.253200 7.221329 3.033646 
32.700000 -120.447200 31.000000 4.250100 7.215032 3.031731 
32.700000 -120.447200 32.000000 4.246600 7.208053 3.029612 
32.700000 -120.447200 33.000000 4.242600 7.201415 3.027600 
32.700000 -120.447200 34.000000 4.238900 7.194777 3.025591 
32.700000 -120.447200 35.000000 4.234800 7.188139 3.023585 
32.700000 -120.447200 36.000000 4.230900 7.182181 3.021787 
32.700000 -120.447200 37.000000 4.227000 7.176564 3.020095 
32.700000 -120.447200 38.000000 4.223100 7.171288 3.018507 
32.700000 -120.447200 39.000000 4.219600 7.167203 3.017279 
32.700000 -120.447200 40.000000 4.216300 7.163288 3.016103 
32.700000 -120.447200 41.000000 4.213200 7.160735 3.015337 
32.700000 -120.447200 42.000000 4.210800 7.158522 3.014673 
32.700000 -120.447200 43.000000 4.208500 7.158011 3.014520 
32.700000 -120.447200 44.000000 4.207000 7.158011 3.014520 
32.700000 -120.447200 45.000000 4.205700 7.158862 3.014775 
32.700000 -120.447200 46.000000 4.205400 7.160735 3.015337 
32.700000 -120.447200 47.000000 4.205400 7.163628 3.016205 
32.700000 -120.447200 48.000000 4.205900 7.167543 3.017381 
32.700000 -120.447200 49.000000 4.207000 7.172649 3.018916 
32.700000 -120.447200 50.000000 4.208700 7.178266 3.020607 
32.700000 -120.447200 51.000000 4.211000 7.185075 3.022660 
32.700000 -120.447200 52.000000 4.214000 7.192394 3.024870 
32.700000 -120.447200 53.000000 4.217300 7.200734 3.027394 
32.700000 -120.447200 54.000000 4.221300 7.209925 3.030180 
32.700000 -120.447200 55.000000 4.225600 7.219627 3.033128 
32.700000 -120.447200 56.000000 4.230500 7.230351 3.036394 
32.700000 -120.447200 57.000000 4.235900 7.241244 3.039720 
32.700000 -120.447200 58.000000 4.241600 7.252989 3.043316 
32.700000 -120.447200 59.000000 4.247900 7.265414 3.047130 
32.700000 -120.447200 60.000000 4.254300 7.278009 3.051007 
32.700000 -120.447200 61.000000 4.261200 7.291286 3.055107 
32.700000 -120.447200 62.000000 4.268500 7.304732 3.059271 
32.700000 -120.447200 63.000000 4.275900 7.318690 3.063607 
32.700000 -120.447200 64.000000 4.283700 7.333157 3.068115 
32.700000 -120.447200 65.000000 4.291600 7.347625 3.072639 
32.700000 -120.447200 66.000000 4.299800 7.362434 3.077283 
32.700000 -120.447200 67.000000 4.308300 7.377412 3.081997 
32.700000 -120.447200 68.000000 4.316800 7.392901 3.086887 
32.700000 -120.447200 69.000000 4.325500 7.408390 3.091794 
32.700000 -120.447200 70.000000 4.334300 7.423709 3.096663 
32.700000 -120.447200 71.000000 4.343400 7.439368 3.101656 
32.700000 -120.447200 72.000000 4.352500 7.454858 3.106612 
32.700000 -120.447200 73.000000 4.361500 7.470687 3.111694 
32.700000 -120.447200 74.000000 4.370700 7.486687 3.116847 
32.700000 -120.447200 75.000000 4.379800 7.502346 3.121908 
32.700000 -120.447200 76.000000 4.389100 7.518516 3.127150 
32.700000 -120.447200 77.000000 4.398500 7.534175 3.132244 
32.700000 -120.447200 78.000000 4.407700 7.550175 3.137466 
32.700000 -120.447200 79.000000 4.417200 7.566175 3.142704 
32.700000 -120.447200 80.000000 4.426400 7.582004 3.147904 
32.700000 -120.447200 81.000000 4.435800 7.598004 3.153176 
32.700000 -120.447200 82.000000 4.445200 7.613664 3.158352 
32.700000 -120.447200 83.000000 4.454500 7.629323 3.163545 
32.700000 -120.447200 84.000000 4.463900 7.645152 3.168810 
32.700000 -120.447200 85.000000 4.473100 7.660812 3.174034 
32.700000 -120.447200 86.000000 4.482300 7.676811 3.179389 
32.700000 -120.447200 87.000000 4.491600 7.692130 3.184531 
32.700000 -120.447200 88.000000 4.500800 7.707790 3.189803 
32.700000 -120.447200 89.000000 4.510200 7.723449 3.195091 
32.700000 -120.447200 90.000000 4.519200 7.739108 3.200395 
32.700000 -120.447200 91.000000 4.528400 7.754597 3.205656 
32.700000 -120.447200 92.000000 4.537600 7.769916 3.210875 
32.700000 -120.447200 93.000000 4.546800 7.785576 3.216224 
32.700000 -120.447200 94.000000 4.555900 7.801065 3.221531 
32.700000 -120.447200 95.000000 4.564900 7.816554 3.226853 
32.700000 -120.447200 96.000000 4.574100 7.832383 3.232307 
32.700000 -120.447200 97.000000 4.583200 7.847872 3.237660 
32.700000 -120.447200 98.000000 4.592300 7.863362 3.243027 
32.700000 -120.447200 99.000000 4.601600 7.878851 3.248408 
32.700000 -120.447200 100.000000 4.610700 7.894680 3.253924 
33.000000 -120.447200 0.000000 0.000000 1.500000 1.290000 
33.000000 -120.447200 1.000000 0.000000 3.760450 2.358890 
33.000000 -120.447200 2.000000 2.209300 3.771513 2.360530 
33.000000 -120.447200 3.000000 2.215800 3.854405 2.372650 
33.000000 -120.447200 4.000000 2.264500 4.032105 2.397830 
33.000000 -120.447200 5.000000 2.368900 4.285037 2.432648 
33.000000 -120.447200 6.000000 2.517500 4.588691 2.474557 
33.000000 -120.447200 7.000000 2.695900 4.920771 2.522686 
33.000000 -120.447200 8.000000 2.891000 5.263234 2.576923 
33.000000 -120.447200 9.000000 3.092200 5.599058 2.636264 
33.000000 -120.447200 10.000000 3.289500 5.916159 2.698925 
33.000000 -120.447200 11.000000 3.475800 6.206027 2.762383 
33.000000 -120.447200 12.000000 3.646100 6.463725 2.823983 
33.000000 -120.447200 13.000000 3.797500 6.686700 2.881284 
33.000000 -120.447200 14.000000 3.928500 6.876654 2.933021 
33.000000 -120.447200 15.000000 4.040100 7.034609 2.978068 
33.000000 -120.447200 16.000000 4.132900 7.163798 3.016256 
33.000000 -120.447200 17.000000 4.208800 7.267627 3.047810 
33.000000 -120.447200 18.000000 4.269800 7.349157 3.073118 
33.000000 -120.447200 19.000000 4.317700 7.412475 3.093091 
33.000000 -120.447200 20.000000 4.354900 7.460475 3.108413 
33.000000 -120.447200 21.000000 4.383100 7.496048 3.119871 
33.000000 -120.447200 22.000000 4.404000 7.521750 3.128201 
33.000000 -120.447200 23.000000 4.419100 7.539963 3.134131 
33.000000 -120.447200 24.000000 4.429800 7.552728 3.138301 
33.000000 -120.447200 25.000000 4.437300 7.561239 3.141086 
33.000000 -120.447200 26.000000 4.442300 7.566856 3.142928 
33.000000 -120.447200 27.000000 4.445600 7.570430 3.144100 
33.000000 -120.447200 28.000000 4.447700 7.572813 3.144883 
33.000000 -120.447200 29.000000 4.449100 7.575026 3.145609 
33.000000 -120.447200 30.000000 4.450400 7.576558 3.146113 
33.000000 -120.447200 31.000000 4.451300 7.578260 3.146672 
33.000000 -120.447200 32.000000 4.452300 7.579962 3.147232 
33.000000 -120.447200 33.000000 4.453300 7.582175 3.147960 
33.000000 -120.447200 34.000000 4.454600 7.584387 3.148688 
33.000000 -120.447200 35.000000 4.455900 7.586600 3.149416 
33.000000 -120.447200 36.000000 4.457200 7.589664 3.150426 
33.000000 -120.447200 37.000000 4.459000 7.592557 3.151379 
33.000000 -120.447200 38.000000 4.460700 7.595962 3.152502 
33.000000 -120.447200 39.000000 4.462700 7.599536 3.153682 
33.000000 -120.447200 40.000000 4.464800 7.603281 3.154918 
33.000000 -120.447200 41.000000 4.467000 7.607196 3.156212 
33.000000 -120.447200 42.000000 4.469300 7.611281 3.157564 
33.000000 -120.447200 43.000000 4.471700 7.615706 3.159029 
33.000000 -120.447200 44.000000 4.474300 7.619961 3.160439 
33.000000 -120.447200 45.000000 4.476800 7.624557 3.161963 
33.000000 -120.447200 46.000000 4.479500 7.629493 3.163601 
33.000000 -120.447200 47.000000 4.482400 7.634429 3.165241 
33.000000 -120.447200 48.000000 4.485300 7.639535 3.166940 
33.000000 -120.447200 49.000000 4.488300 7.644812 3.168696 
33.000000 -120.447200 50.000000 4.491400 7.650429 3.170569 
33.000000 -120.447200 51.000000 4.494700 7.656046 3.172443 
33.000000 -120.447200 52.000000 4.498000 7.661663 3.174319 
33.000000 -120.447200 53.000000 4.501300 7.667620 3.176311 
33.000000 -120.447200 54.000000 4.504800 7.673577 3.178305 
33.000000 -120.447200 55.000000 4.508300 7.679535 3.180302 
33.000000 -120.447200 56.000000 4.511800 7.685833 3.182415 
33.000000 -120.447200 57.000000 4.515500 7.692301 3.184589 
33.000000 -120.447200 58.000000 4.519300 7.698769 3.186764 
33.000000 -120.447200 59.000000 4.523100 7.705407 3.189000 
33.000000 -120.447200 60.000000 4.527000 7.712215 3.191296 
33.000000 -120.447200 61.000000 4.531000 7.719194 3.193653 
33.000000 -120.447200 62.000000 4.535100 7.725832 3.195897 
33.000000 -120.447200 63.000000 4.539000 7.733151 3.198375 
33.000000 -120.447200 64.000000 4.543300 7.740300 3.200799 
33.000000 -120.447200 65.000000 4.547500 7.747278 3.203168 
33.000000 -120.447200 66.000000 4.551600 7.754768 3.205714 
33.000000 -120.447200 67.000000 4.556000 7.762257 3.208264 
33.000000 -120.447200 68.000000 4.560400 7.769746 3.210817 
33.000000 -120.447200 69.000000 4.564800 7.777406 3.213431 
33.000000 -120.447200 70.000000 4.569300 7.784895 3.215991 
33.000000 -120.447200 71.000000 4.573700 7.792895 3.218730 
33.000000 -120.447200 72.000000 4.578400 7.800554 3.221356 
33.000000 -120.447200 73.000000 4.582900 7.808724 3.224161 
33.000000 -120.447200 74.000000 4.587700 7.816554 3.226853 
33.000000 -120.447200 75.000000 4.592300 7.824554 3.229608 
33.000000 -120.447200 76.000000 4.597000 7.832894 3.232484 
33.000000 -120.447200 77.000000 4.601900 7.840724 3.235187 
33.000000 -120.447200 78.000000 4.606500 7.849064 3.238072 
33.000000 -120.447200 79.000000 4.611400 7.857234 3.240902 
33.000000 -120.447200 80.000000 4.616200 7.865234 3.243676 
33.000000 -120.447200 81.000000 4.620900 7.873744 3.246633 
33.000000 -120.447200 82.000000 4.625900 7.881914 3.249475 
33.000000 -120.447200 83.000000 4.630700 7.890255 3.252380 
33.000000 -120.447200 84.000000 4.635600 7.898765 3.255350 
33.000000 -120.447200 85.000000 4.640600 7.906935 3.258204 
33.000000 -120.447200 86.000000 4.645400 7.915446 3.261182 
33.000000 -120.447200 87.000000 4.650400 7.923616 3.264045 
33.000000 -120.447200 88.000000 4.655200 7.932126 3.267032 
33.000000 -120.447200 89.000000 4.660200 7.940296 3.269903 
33.000000 -120.447200 90.000000 4.665000 7.948467 3.272779 
33.000000 -120.447200 91.000000 4.669800 7.957147 3.275838 
33.000000 -120.447200 92.000000 4.674900 7.965147 3.278662 
33.000000 -120.447200 93.000000 4.679600 7.973487 3.281610 
33.000000 -120.447200 94.000000 4.684500 7.981487 3.284441 
33.000000 -120.447200 95.000000 4.689200 7.989657 3.287337 
33.000000 -120.447200 96.000000 4.694000 7.997827 3.290236 
33.000000 -120.447200 97.000000 4.698800 8.005657 3.293019 
33.000000 -120.447200 98.000000 4.703400 8.013657 3.295866 
33.000000 -120.447200 99.000000 4.708100 8.021487 3.298656 
33.000000 -120.447200 100.000000 4.712700 8.029487 3.301510 
33.300000 -120.447200 0.000000 0.000000 1.500000 1.290000 
33.300000 -120.447200 1.000000 0.000000 3.763003 2.359269 
33.300000 -120.447200 2.000000 2.210800 3.784619 2.362466 
33.300000 -120.447200 3.000000 2.223500 3.878235 2.376083 
33.300000 -120.447200 4.000000 2.278500 4.061381 2.401901 
33.300000 -120.447200 5.000000 2.386100 4.308185 2.435815 
33.300000 -120.447200 6.000000 2.531100 4.591415 2.474939 
33.300000 -120.447200 7.000000 2.697500 4.891155 2.518243 
33.300000 -120.447200 8.000000 2.873600 5.194128 2.565515 
33.300000 -120.447200 9.000000 3.051600 5.490804 2.616391 
33.300000 -120.447200 10.000000 3.225900 5.772502 2.669691 
33.300000 -120.447200 11.000000 3.391400 6.033944 2.723978 
33.300000 -120.447200 12.000000 3.545000 6.271047 2.777460 
33.300000 -120.447200 13.000000 3.684300 6.481086 2.828311 
33.300000 -120.447200 14.000000 3.807700 6.663892 2.875252 
33.300000 -120.447200 15.000000 3.915100 6.819974 2.917304 
33.300000 -120.447200 16.000000 4.006800 6.951376 2.954104 
33.300000 -120.447200 17.000000 4.084000 7.060311 2.985569 
33.300000 -120.447200 18.000000 4.148000 7.149160 3.011869 
33.300000 -120.447200 19.000000 4.200200 7.221500 3.033698 
33.300000 -120.447200 20.000000 4.242700 7.279541 3.051480 
33.300000 -120.447200 21.000000 4.276800 7.325668 3.065780 
33.300000 -120.447200 22.000000 4.303900 7.363114 3.077497 
33.300000 -120.447200 23.000000 4.325900 7.393582 3.087102 
33.300000 -120.447200 24.000000 4.343800 7.418773 3.095092 
33.300000 -120.447200 25.000000 4.358600 7.439879 3.101820 
33.300000 -120.447200 26.000000 4.371000 7.458772 3.107867 
33.300000 -120.447200 27.000000 4.382100 7.475623 3.113282 
33.300000 -120.447200 28.000000 4.392000 7.491623 3.118441 
33.300000 -120.447200 29.000000 4.401400 7.506942 3.123396 
33.300000 -120.447200 30.000000 4.410400 7.522261 3.128367 
33.300000 -120.447200 31.000000 4.419400 7.537069 3.133187 
33.300000 -120.447200 32.000000 4.428100 7.551877 3.138022 
33.300000 -120.447200 33.000000 4.436800 7.567026 3.142983 
33.300000 -120.447200 34.000000 4.445700 7.582004 3.147904 
33.300000 -120.447200 35.000000 4.454500 7.596643 3.152727 
33.300000 -120.447200 36.000000 4.463100 7.611110 3.157507 
33.300000 -120.447200 37.000000 4.471600 7.625578 3.162302 
33.300000 -120.447200 38.000000 4.480100 7.639365 3.166883 
33.300000 -120.447200 39.000000 4.488200 7.652812 3.171363 
33.300000 -120.447200 40.000000 4.496100 7.665918 3.175742 
33.300000 -120.447200 41.000000 4.503800 7.678854 3.180074 
33.300000 -120.447200 42.000000 4.511400 7.691109 3.184188 
33.300000 -120.447200 43.000000 4.518600 7.702854 3.188140 
33.300000 -120.447200 44.000000 4.525500 7.714428 3.192043 
33.300000 -120.447200 45.000000 4.532300 7.725321 3.195725 
33.300000 -120.447200 46.000000 4.538700 7.736215 3.199414 
33.300000 -120.447200 47.000000 4.545100 7.746257 3.202821 
33.300000 -120.447200 48.000000 4.551000 7.755959 3.206119 
33.300000 -120.447200 49.000000 4.556700 7.765491 3.209366 
33.300000 -120.447200 50.000000 4.562300 7.774852 3.212559 
33.300000 -120.447200 51.000000 4.567800 7.783874 3.215642 
33.300000 -120.447200 52.000000 4.573100 7.792384 3.218555 
33.300000 -120.447200 53.000000 4.578100 7.800895 3.221473 
33.300000 -120.447200 54.000000 4.583100 7.809235 3.224336 
33.300000 -120.447200 55.000000 4.588000 7.817064 3.227029 
33.300000 -120.447200 56.000000 4.592600 7.825064 3.229784 
33.300000 -120.447200 57.000000 4.597300 7.833064 3.232542 
33.300000 -120.447200 58.000000 4.602000 7.840894 3.235246 
33.300000 -120.447200 59.000000 4.606600 7.848553 3.237895 
33.300000 -120.447200 60.000000 4.611100 7.855702 3.240371 
33.300000 -120.447200 61.000000 4.615300 7.863362 3.243027 
33.300000 -120.447200 62.000000 4.619800 7.870681 3.245568 
33.300000 -120.447200 63.000000 4.624100 7.878000 3.248112 
33.300000 -120.447200 64.000000 4.628400 7.885489 3.250719 
33.300000 -120.447200 65.000000 4.632800 7.892467 3.253152 
33.300000 -120.447200 66.000000 4.636900 7.899787 3.255706 
33.300000 -120.447200 67.000000 4.641200 7.906595 3.258085 
33.300000 -120.447200 68.000000 4.645200 7.914084 3.260706 
33.300000 -120.447200 69.000000 4.649600 7.921063 3.263150 
33.300000 -120.447200 70.000000 4.653700 7.928041 3.265598 
33.300000 -120.447200 71.000000 4.657800 7.935020 3.268049 
33.300000 -120.447200 72.000000 4.661900 7.941828 3.270442 
33.300000 -120.447200 73.000000 4.665900 7.948977 3.272959 
33.300000 -120.447200 74.000000 4.670100 7.955956 3.275418 
33.300000 -120.447200 75.000000 4.674200 7.962594 3.277760 
33.300000 -120.447200 76.000000 4.678100 7.969402 3.280165 
33.300000 -120.447200 77.000000 4.682100 7.975870 3.282453 
33.300000 -120.447200 78.000000 4.685900 7.982849 3.284923 
33.300000 -120.447200 79.000000 4.690000 7.989657 3.287337 
33.300000 -120.447200 80.000000 4.694000 7.995955 3.289571 
33.300000 -120.447200 81.000000 4.697700 8.002253 3.291809 
33.300000 -120.447200 82.000000 4.701400 8.008551 3.294048 
33.300000 -120.447200 83.000000 4.705100 8.014848 3.296290 
33.300000 -120.447200 84.000000 4.708800 8.021146 3.298534 
33.300000 -120.447200 85.000000 4.712500 8.027274 3.300720 
33.300000 -120.447200 86.000000 4.716100 8.033061 3.302786 
33.300000 -120.447200 87.000000 4.719500 8.038678 3.304794 
33.300000 -120.447200 88.000000 4.722800 8.044465 3.306864 
33.300000 -120.447200 89.000000 4.726200 8.049742 3.308754 
33.300000 -120.447200 90.000000 4.729300 8.055358 3.310767 
33.300000 -120.447200 91.000000 4.732600 8.060635 3.312659 
33.300000 -120.447200 92.000000 4.735700 8.065911 3.314554 
33.300000 -120.447200 93.000000 4.738800 8.070848 3.316327 
33.300000 -120.447200 94.000000 4.741700 8.075443 3.317980 
33.300000 -120.447200 95.000000 4.744400 8.080209 3.319695 
33.300000 -120.447200 96.000000 4.747200 8.084635 3.321289 
33.300000 -120.447200 97.000000 4.749800 8.088890 3.322823 
33.300000 -120.447200 98.000000 4.752300 8.093145 3.324357 
33.300000 -120.447200 99.000000 4.754800 8.096890 3.325708 
33.300000 -120.447200 100.000000 4.757000 8.100805 3.327122 
33.600000 -120.447200 0.000000 0.000000 1.500000 1.290000 
33.600000 -120.447200 1.000000 0.000000 4.321121 2.437586 
33.600000 -120.447200 2.000000 2.538700 4.332015 2.439078 
33.600000 -120.447200 3.000000 2.545100 4.418141 2.450894 
33.600000 -120.447200 4.000000 2.595700 4.589202 2.474628 
33.600000 -120.447200 5.000000 2.696200 4.805879 2.505632 
33.600000 -120.447200 6.000000 2.823500 5.030557 2.539475 
33.600000 -120.447200 7.000000 2.955500 5.240085 2.573073 
33.600000 -120.447200 8.000000 3.078600 5.425444 2.604744 
33.600000 -120.447200 9.000000 3.187500 5.586462 2.633913 
33.600000 -120.447200 10.000000 3.282100 5.726715 2.660672 
33.600000 -120.447200 11.000000 3.364500 5.851139 2.685516 
33.600000 -120.447200 12.000000 3.437600 5.963137 2.708798 
33.600000 -120.447200 13.000000 3.503400 6.066795 2.731143 
33.600000 -120.447200 14.000000 3.564300 6.162453 2.752453 
